"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Machinery, mechanical appliances, & parts",1684,"Nuclear Reactors",168401,"Machines",16,1053431483,2021
"Machinery, mechanical appliances, & parts",1684,"Steam Boilers",168402,"Machines",16,123561675,2021
"Machinery, mechanical appliances, & parts",1684,"Central Heating Boilers",168403,"Machines",16,55599230,2021
"Machinery, mechanical appliances, & parts",1684,"Boiler Plants",168404,"Machines",16,15463652,2021
"Machinery, mechanical appliances, & parts",1684,"Water and Gas Generators",168405,"Machines",16,5394875,2021
"Machinery, mechanical appliances, & parts",1684,"Steam Turbines",168406,"Machines",16,275777840,2021
"Machinery, mechanical appliances, & parts",1684,"Spark-Ignition Engines",168407,"Machines",16,173323803,2021
"Machinery, mechanical appliances, & parts",1684,"Combustion Engines",168408,"Machines",16,164560365,2021
"Machinery, mechanical appliances, & parts",1684,"Engine Parts",168409,"Machines",16,140362712,2021
"Machinery, mechanical appliances, & parts",1684,"Hydraulic Turbines",168410,"Machines",16,25443354,2021
"Machinery, mechanical appliances, & parts",1684,"Gas Turbines",168411,"Machines",16,2894114794,2021
"Machinery, mechanical appliances, & parts",1684,"Other Engines",168412,"Machines",16,316594860,2021
"Machinery, mechanical appliances, & parts",1684,"Liquid Pumps",168413,"Machines",16,477557345,2021
"Machinery, mechanical appliances, & parts",1684,"Air Pumps",168414,"Machines",16,184776584,2021
"Machinery, mechanical appliances, & parts",1684,"Air Conditioners",168415,"Machines",16,66349632,2021
"Machinery, mechanical appliances, & parts",1684,"Liquid Fuel Furnaces",168416,"Machines",16,8487999,2021
"Machinery, mechanical appliances, & parts",1684,"Industrial Furnaces",168417,"Machines",16,13638532,2021
"Machinery, mechanical appliances, & parts",1684,"Refrigerators",168418,"Machines",16,488793975,2021
"Machinery, mechanical appliances, & parts",1684,"Other Heating Machinery",168419,"Machines",16,418655337,2021
"Machinery, mechanical appliances, & parts",1684,"Rolling Machines",168420,"Machines",16,2905213,2021
"Machinery, mechanical appliances, & parts",1684,"Centrifuges",168421,"Machines",16,318921646,2021
"Machinery, mechanical appliances, & parts",1684,"Washing and Bottling Machines",168422,"Machines",16,76746196,2021
"Machinery, mechanical appliances, & parts",1684,"Scales",168423,"Machines",16,16494882,2021
"Machinery, mechanical appliances, & parts",1684,"Liquid Dispersing Machines",168424,"Machines",16,114562655,2021
"Machinery, mechanical appliances, & parts",1684,"Pulley Systems",168425,"Machines",16,44371822,2021
"Machinery, mechanical appliances, & parts",1684,"Cranes",168426,"Machines",16,57915765,2021
"Machinery, mechanical appliances, & parts",1684,"Fork-Lifts",168427,"Machines",16,10130646,2021
"Machinery, mechanical appliances, & parts",1684,"Lifting Machinery",168428,"Machines",16,74450948,2021
"Machinery, mechanical appliances, & parts",1684,"Large Construction Vehicles",168429,"Machines",16,107790980,2021
"Machinery, mechanical appliances, & parts",1684,"Other Construction Vehicles",168430,"Machines",16,58415253,2021
"Machinery, mechanical appliances, & parts",1684,"Excavation Machinery",168431,"Machines",16,269152535,2021
"Machinery, mechanical appliances, & parts",1684,"Soil Preparation Machinery",168432,"Machines",16,127374901,2021
"Machinery, mechanical appliances, & parts",1684,"Harvesting Machinery",168433,"Machines",16,163797988,2021
"Machinery, mechanical appliances, & parts",1684,"Dairy Machinery",168434,"Machines",16,11089050,2021
"Machinery, mechanical appliances, & parts",1684,"Fruit Pressing Machinery",168435,"Machines",16,89776,2021
"Machinery, mechanical appliances, & parts",1684,"Other Agricultural Machinery",168436,"Machines",16,44358757,2021
"Machinery, mechanical appliances, & parts",1684,"Mill Machinery",168437,"Machines",16,14704621,2021
"Machinery, mechanical appliances, & parts",1684,"Industrial Food Preperation Machinery",168438,"Machines",16,27467578,2021
"Machinery, mechanical appliances, & parts",1684,"Papermaking Machines",168439,"Machines",16,5931898,2021
"Machinery, mechanical appliances, & parts",1684,"Book-binding Machines",168440,"Machines",16,850179,2021
"Machinery, mechanical appliances, & parts",1684,"Other Paper Machinery",168441,"Machines",16,6029731,2021
"Machinery, mechanical appliances, & parts",1684,"Print Production Machinery",168442,"Machines",16,4593963,2021
"Machinery, mechanical appliances, & parts",1684,"Industrial Printers",168443,"Machines",16,60761054,2021
"Machinery, mechanical appliances, & parts",1684,"Artificial Textile Machinery",168444,"Machines",16,476972,2021
"Machinery, mechanical appliances, & parts",1684,"Textile Fiber Machinery",168445,"Machines",16,810141,2021
"Machinery, mechanical appliances, & parts",1684,"Looms",168446,"Machines",16,3039151,2021
"Machinery, mechanical appliances, & parts",1684,"Knitting Machines",168447,"Machines",16,1269052,2021
"Machinery, mechanical appliances, & parts",1684,"Knitting Machine Accessories",168448,"Machines",16,1761448,2021
"Machinery, mechanical appliances, & parts",1684,"Felt Machinery",168449,"Machines",16,324570,2021
"Machinery, mechanical appliances, & parts",1684,"Household Washing Machines",168450,"Machines",16,399907523,2021
"Machinery, mechanical appliances, & parts",1684,"Textile Processing Machines",168451,"Machines",16,8432184,2021
"Machinery, mechanical appliances, & parts",1684,"Sewing Machines",168452,"Machines",16,8960117,2021
"Machinery, mechanical appliances, & parts",1684,"Leather Machinery",168453,"Machines",16,248889,2021
"Machinery, mechanical appliances, & parts",1684,"Casting Machines",168454,"Machines",16,11160449,2021
"Machinery, mechanical appliances, & parts",1684,"Metal-Rolling Mills",168455,"Machines",16,37468264,2021
"Machinery, mechanical appliances, & parts",1684,"Non-Mechanical Removal Machinery",168456,"Machines",16,9528830,2021
"Machinery, mechanical appliances, & parts",1684,"Metalworking Transfer Machines",168457,"Machines",16,4289830,2021
"Machinery, mechanical appliances, & parts",1684,"Metal Lathes",168458,"Machines",16,25759326,2021
"Machinery, mechanical appliances, & parts",1684,"Drilling Machines",168459,"Machines",16,16615088,2021
"Machinery, mechanical appliances, & parts",1684,"Metal Finishing Machines",168460,"Machines",16,7659727,2021
"Machinery, mechanical appliances, & parts",1684,"Metalworking Machines",168461,"Machines",16,10210206,2021
"Machinery, mechanical appliances, & parts",1684,"Forging Machines",168462,"Machines",16,47161553,2021
"Machinery, mechanical appliances, & parts",1684,"Other Non-Metal Removal Machinery",168463,"Machines",16,1167556,2021
"Machinery, mechanical appliances, & parts",1684,"Stone Working Machines",168464,"Machines",16,2292543,2021
"Machinery, mechanical appliances, & parts",1684,"Woodworking machines",168465,"Machines",16,15427161,2021
"Machinery, mechanical appliances, & parts",1684,"Metalworking Machine Parts",168466,"Machines",16,14836193,2021
"Machinery, mechanical appliances, & parts",1684,"Motor-working Tools",168467,"Machines",16,98704481,2021
"Machinery, mechanical appliances, & parts",1684,"Soldering and Welding Machinery",168468,"Machines",16,3216891,2021
"Machinery, mechanical appliances, & parts",1684,"Calculators",168470,"Machines",16,20352263,2021
"Machinery, mechanical appliances, & parts",1684,"Computers",168471,"Machines",16,420994772,2021
"Machinery, mechanical appliances, & parts",1684,"Other Office Machines",168472,"Machines",16,6729587,2021
"Machinery, mechanical appliances, & parts",1684,"Office Machine Parts",168473,"Machines",16,55042779,2021
"Machinery, mechanical appliances, & parts",1684,"Stone Processing Machines",168474,"Machines",16,162308644,2021
"Machinery, mechanical appliances, & parts",1684,"Glass Working Machines",168475,"Machines",16,2460887,2021
"Machinery, mechanical appliances, & parts",1684,"Vending Machines",168476,"Machines",16,6887951,2021
"Machinery, mechanical appliances, & parts",1684,"Rubberworking Machinery",168477,"Machines",16,37736705,2021
"Machinery, mechanical appliances, & parts",1684,"Tobacco Processing Machines",168478,"Machines",16,2956335,2021
"Machinery, mechanical appliances, & parts",1684,"Machinery Having Individual Functions",168479,"Machines",16,174345962,2021
"Machinery, mechanical appliances, & parts",1684,"Metal Molds",168480,"Machines",16,28711614,2021
"Machinery, mechanical appliances, & parts",1684,"Valves",168481,"Machines",16,412955604,2021
"Machinery, mechanical appliances, & parts",1684,"Ball Bearings",168482,"Machines",16,146781831,2021
"Machinery, mechanical appliances, & parts",1684,"Transmissions",168483,"Machines",16,218050949,2021
"Machinery, mechanical appliances, & parts",1684,"Gaskets",168484,"Machines",16,28839200,2021
"Machinery, mechanical appliances, & parts",1684,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",168486,"Machines",16,3421619,2021
"Machinery, mechanical appliances, & parts",1684,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",168487,"Machines",16,19032761,2021
"Electrical machinery and electronics",1685,"Electric Motors",168501,"Machines",16,272630520,2021
"Electrical machinery and electronics",1685,"Electric Generating Sets",168502,"Machines",16,108707898,2021
"Electrical machinery and electronics",1685,"Electric Motor Parts",168503,"Machines",16,41141955,2021
"Electrical machinery and electronics",1685,"Electrical Transformers",168504,"Machines",16,278072146,2021
"Electrical machinery and electronics",1685,"Electromagnets",168505,"Machines",16,18094852,2021
"Electrical machinery and electronics",1685,"Batteries",168506,"Machines",16,13494434,2021
"Electrical machinery and electronics",1685,"Electric Batteries",168507,"Machines",16,88248132,2021
"Electrical machinery and electronics",1685,"Vacuum Cleaners",168508,"Machines",16,64870928,2021
"Electrical machinery and electronics",1685,"Other Domestic Electric Housewares",168509,"Machines",16,65974542,2021
"Electrical machinery and electronics",1685,"Hair Trimmers",168510,"Machines",16,16853451,2021
"Electrical machinery and electronics",1685,"Electrical Ignitions",168511,"Machines",16,160017380,2021
"Electrical machinery and electronics",1685,"Electrical Lighting and Signalling Equipment",168512,"Machines",16,63745031,2021
"Electrical machinery and electronics",1685,"Portable Lighting",168513,"Machines",16,3993656,2021
"Electrical machinery and electronics",1685,"Electric Furnaces",168514,"Machines",16,27106143,2021
"Electrical machinery and electronics",1685,"Electric Soldering Equipment",168515,"Machines",16,37953288,2021
"Electrical machinery and electronics",1685,"Electric Heaters",168516,"Machines",16,319689591,2021
"Electrical machinery and electronics",1685,"Telephones",168517,"Machines",16,468803939,2021
"Electrical machinery and electronics",1685,"Microphones and Headphones",168518,"Machines",16,54717844,2021
"Electrical machinery and electronics",1685,"Sound Recording Equipment",168519,"Machines",16,8086109,2021
"Electrical machinery and electronics",1685,"Video Recording Equipment",168521,"Machines",16,7861075,2021
"Electrical machinery and electronics",1685,"Audio and Video Recording Accessories",168522,"Machines",16,364923,2021
"Electrical machinery and electronics",1685,"Blank Audio Media",168523,"Machines",16,254242076,2021
"Electrical machinery and electronics",1685,"Broadcasting Equipment",168525,"Machines",16,93601684,2021
"Electrical machinery and electronics",1685,"Navigation Equipment",168526,"Machines",16,718911391,2021
"Electrical machinery and electronics",1685,"Radio Receivers",168527,"Machines",16,24225659,2021
"Electrical machinery and electronics",1685,"Video Displays",168528,"Machines",16,462382849,2021
"Electrical machinery and electronics",1685,"Broadcasting Accessories",168529,"Machines",16,385423807,2021
"Electrical machinery and electronics",1685,"Traffic Signals",168530,"Machines",16,25303203,2021
"Electrical machinery and electronics",1685,"Audio Alarms",168531,"Machines",16,66032431,2021
"Electrical machinery and electronics",1685,"Electrical Capacitors",168532,"Machines",16,7928139,2021
"Electrical machinery and electronics",1685,"Electrical Resistors",168533,"Machines",16,9808137,2021
"Electrical machinery and electronics",1685,"Printed Circuit Boards",168534,"Machines",16,9908193,2021
"Electrical machinery and electronics",1685,"High-voltage Protection Equipment",168535,"Machines",16,91125793,2021
"Electrical machinery and electronics",1685,"Low-voltage Protection Equipment",168536,"Machines",16,202035415,2021
"Electrical machinery and electronics",1685,"Electrical Control Boards",168537,"Machines",16,447980453,2021
"Electrical machinery and electronics",1685,"Electrical Power Accessories",168538,"Machines",16,78077187,2021
"Electrical machinery and electronics",1685,"Electric Filament",168539,"Machines",16,77128239,2021
"Electrical machinery and electronics",1685,"Cathode Tubes",168540,"Machines",16,89337850,2021
"Electrical machinery and electronics",1685,"Semiconductor Devices",168541,"Machines",16,119918205,2021
"Electrical machinery and electronics",1685,"Integrated Circuits",168542,"Machines",16,75536827,2021
"Electrical machinery and electronics",1685,"Other Electrical Machinery",168543,"Machines",16,142568224,2021
"Electrical machinery and electronics",1685,"Insulated Wire",168544,"Machines",16,537612945,2021
"Electrical machinery and electronics",1685,"Carbon-based Electronics",168545,"Machines",16,143238181,2021
"Electrical machinery and electronics",1685,"Electrical Insulators",168546,"Machines",16,59961597,2021
"Electrical machinery and electronics",1685,"Metal Insulating Fittings",168547,"Machines",16,8194507,2021
"Electrical machinery and electronics",1685,"Electrical Parts",168548,"Machines",16,4873776,2021
"Railway and trams",1786,"Electric Locomotives",178601,"Transportation",17,43301841,2021
"Railway and trams",1786,"Other Locomotives",178602,"Transportation",17,68976104,2021
"Railway and trams",1786,"Self-Propelled Rail Transport",178603,"Transportation",17,98401808,2021
"Railway and trams",1786,"Railway Maintenance Vehicles",178604,"Transportation",17,10820167,2021
"Railway and trams",1786,"Railway Passenger Cars",178605,"Transportation",17,284815694,2021
"Railway and trams",1786,"Railway Freight Cars",178606,"Transportation",17,318366390,2021
"Railway and trams",1786,"Locomotive Parts",178607,"Transportation",17,303627817,2021
"Railway and trams",1786,"Railway Track Fixtures",178608,"Transportation",17,54707575,2021
"Railway and trams",1786,"Railway Cargo Containers",178609,"Transportation",17,22566854,2021
"Cars, tractors, trucks & parts thereof.",1787,"Tractors",178701,"Transportation",17,166357521,2021
"Cars, tractors, trucks & parts thereof.",1787,"Buses",178702,"Transportation",17,85366066,2021
"Cars, tractors, trucks & parts thereof.",1787,"Cars",178703,"Transportation",17,1429583514,2021
"Cars, tractors, trucks & parts thereof.",1787,"Delivery Trucks",178704,"Transportation",17,424416045,2021
"Cars, tractors, trucks & parts thereof.",1787,"Special purpose motor vehicles",178705,"Transportation",17,407131723,2021
"Cars, tractors, trucks & parts thereof.",1787,"Motor vehicle (8701 to 8705) chassis fitted with engine",178706,"Transportation",17,59757069,2021
"Cars, tractors, trucks & parts thereof.",1787,"Vehicle Bodies (including cabs) for the motor vehicles (8701 to 8705)",178707,"Transportation",17,289507824,2021
"Cars, tractors, trucks & parts thereof.",1787,"Motor Vehicles; parts & accessories",178708,"Transportation",17,775252036,2021
"Cars, tractors, trucks & parts thereof.",1787,"Work Trucks",178709,"Transportation",17,2744748,2021
"Cars, tractors, trucks & parts thereof.",1787,"Tanks and Armored vehicles",178710,"Transportation",17,13920998,2021
"Cars, tractors, trucks & parts thereof.",1787,"Motorcycles and cycles",178711,"Transportation",17,21650806,2021
"Cars, tractors, trucks & parts thereof.",1787,"Bicycles, delivery tricycles, other cycles",178712,"Transportation",17,17803443,2021
"Cars, tractors, trucks & parts thereof.",1787,"Wheelchairs",178713,"Transportation",17,3630332,2021
"Cars, tractors, trucks & parts thereof.",1787,"Bi-Wheel Vehicle Parts",178714,"Transportation",17,5403555,2021
"Cars, tractors, trucks & parts thereof.",1787,"Baby Carriages",178715,"Transportation",17,3627619,2021
"Cars, tractors, trucks & parts thereof.",1787,"Trailers and semi-trailers, not mechanically propelled vehicles",178716,"Transportation",17,195803898,2021
"Aircraft and Spacecraft",1788,"Non-powered Aircraft",178801,"Transportation",17,590436,2021
"Aircraft and Spacecraft",1788,"Planes, Helicopters, and/or Spacecraft",178802,"Transportation",17,479221515,2021
"Aircraft and Spacecraft",1788,"Aircraft parts (gliders, balloons, and powered aircraft)",178803,"Transportation",17,530004814,2021
"Aircraft and Spacecraft",1788,"Parachutes",178804,"Transportation",17,1991486,2021
"Aircraft and Spacecraft",1788,"Aircraft Launch Gear",178805,"Transportation",17,485594,2021
"Ships, boats, & floating structures",1789,"Passenger and Cargo Ships",178901,"Transportation",17,1111473600,2021
"Ships, boats, & floating structures",1789,"Fishing Ships",178902,"Transportation",17,85515676,2021
"Ships, boats, & floating structures",1789,"Recreational Boats",178903,"Transportation",17,35653823,2021
"Ships, boats, & floating structures",1789,"Tug Boats",178904,"Transportation",17,94579614,2021
"Ships, boats, & floating structures",1789,"Special Purpose Ships",178905,"Transportation",17,3614522,2021
"Ships, boats, & floating structures",1789,"Other Sea Vessels",178906,"Transportation",17,9710119,2021
"Ships, boats, & floating structures",1789,"Other Floating Structures",178907,"Transportation",17,9955330,2021
"Ships, boats, & floating structures",1789,"Scrap Vessels",178908,"Transportation",17,7809149,2021
"Optical, photo, & film equipment; medical instruments",1890,"Optical Fibers and optical fibre bundles",189001,"Instruments",18,47723816,2021
"Optical, photo, & film equipment; medical instruments",1890,"Mirrors and Lenses",189002,"Instruments",18,10822303,2021
"Optical, photo, & film equipment; medical instruments",1890,"Eyewear Frames",189003,"Instruments",18,3538426,2021
"Optical, photo, & film equipment; medical instruments",1890,"Eyewear",189004,"Instruments",18,8625035,2021
"Optical, photo, & film equipment; medical instruments",1890,"Binoculars and Telescopes",189005,"Instruments",18,44571618,2021
"Optical, photo, & film equipment; medical instruments",1890,"Cameras",189006,"Instruments",18,7226631.000000001,2021
"Optical, photo, & film equipment; medical instruments",1890,"Video Cameras",189007,"Instruments",18,1230340,2021
"Optical, photo, & film equipment; medical instruments",1890,"Image Projectors",189008,"Instruments",18,1993373,2021
"Optical, photo, & film equipment; medical instruments",1890,"Photo Lab Equipment",189010,"Instruments",18,693195,2021
"Optical, photo, & film equipment; medical instruments",1890,"Microscopes",189011,"Instruments",18,3594025,2021
"Optical, photo, & film equipment; medical instruments",1890,"Non-optical Microscopes",189012,"Instruments",18,1206092,2021
"Optical, photo, & film equipment; medical instruments",1890,"LCDs",189013,"Instruments",18,269968916,2021
"Optical, photo, & film equipment; medical instruments",1890,"Compasses",189014,"Instruments",18,76572138,2021
"Optical, photo, & film equipment; medical instruments",1890,"Surveying Equipment",189015,"Instruments",18,34286761,2021
"Optical, photo, & film equipment; medical instruments",1890,"Balances",189016,"Instruments",18,734318,2021
"Optical, photo, & film equipment; medical instruments",1890,"Drafting Tools",189017,"Instruments",18,9184540,2021
"Optical, photo, & film equipment; medical instruments",1890,"Medical Instruments",189018,"Instruments",18,121792465,2021
"Optical, photo, & film equipment; medical instruments",1890,"Therapeutic Appliances",189019,"Instruments",18,34713673,2021
"Optical, photo, & film equipment; medical instruments",1890,"Breathing Appliances",189020,"Instruments",18,18564335,2021
"Optical, photo, & film equipment; medical instruments",1890,"Orthopedic Appliances",189021,"Instruments",18,43938189,2021
"Optical, photo, & film equipment; medical instruments",1890,"X-Ray Equipment",189022,"Instruments",18,50786418,2021
"Optical, photo, & film equipment; medical instruments",1890,"Instructional Models",189023,"Instruments",18,35674894,2021
"Optical, photo, & film equipment; medical instruments",1890,"Tensile Testing Machines",189024,"Instruments",18,5863070,2021
"Optical, photo, & film equipment; medical instruments",1890,"Hydrometers",189025,"Instruments",18,25981306,2021
"Optical, photo, & film equipment; medical instruments",1890,"Gas and Liquid Flow Measuring Instruments",189026,"Instruments",18,92233760,2021
"Optical, photo, & film equipment; medical instruments",1890,"Chemical Analysis Instruments",189027,"Instruments",18,97131474,2021
"Optical, photo, & film equipment; medical instruments",1890,"Utility Meters",189028,"Instruments",18,48106179,2021
"Optical, photo, & film equipment; medical instruments",1890,"Revolution Counters",189029,"Instruments",18,9852086,2021
"Optical, photo, & film equipment; medical instruments",1890,"Oscilloscopes",189030,"Instruments",18,92933346,2021
"Optical, photo, & film equipment; medical instruments",1890,"Other Measuring Instruments",189031,"Instruments",18,359799135,2021
"Optical, photo, & film equipment; medical instruments",1890,"Thermostats",189032,"Instruments",18,137807168,2021
"Optical, photo, & film equipment; medical instruments",1890,"Opto-Electric Instrument Parts",189033,"Instruments",18,7050278,2021
"Clocks, watches, & parts",1891,"Precious Metal Watches",189101,"Instruments",18,6236951,2021
"Clocks, watches, & parts",1891,"Base Metal Watches",189102,"Instruments",18,12786930,2021
"Clocks, watches, & parts",1891,"Clocks with Watch Movements",189103,"Instruments",18,43453,2021
"Clocks, watches, & parts",1891,"Dashboard Clocks",189104,"Instruments",18,340117,2021
"Clocks, watches, & parts",1891,"Other Clocks",189105,"Instruments",18,2964765,2021
"Clocks, watches, & parts",1891,"Time Recording Instruments",189106,"Instruments",18,440356,2021
"Clocks, watches, & parts",1891,"Time Switches",189107,"Instruments",18,371284,2021
"Clocks, watches, & parts",1891,"Watch Movements",189108,"Instruments",18,207603,2021
"Clocks, watches, & parts",1891,"Clock Movements",189109,"Instruments",18,47869,2021
"Clocks, watches, & parts",1891,"Incomplete Movement Sets",189110,"Instruments",18,7972,2021
"Clocks, watches, & parts",1891,"Watch Cases and Parts",189111,"Instruments",18,37848,2021
"Clocks, watches, & parts",1891,"Clock Cases and Parts",189112,"Instruments",18,29,2021
"Clocks, watches, & parts",1891,"Watch Straps",189113,"Instruments",18,208692,2021
"Clocks, watches, & parts",1891,"Other Clocks and Watches",189114,"Instruments",18,489453,2021
"Musical instruments",1892,"Pianos",189201,"Instruments",18,665936,2021
"Musical instruments",1892,"String Instruments",189202,"Instruments",18,2995071.0000000005,2021
"Musical instruments",1892,"Wind Instruments",189205,"Instruments",18,733097,2021
"Musical instruments",1892,"Percussion",189206,"Instruments",18,4548411,2021
"Musical instruments",1892,"Electric Musical Instruments",189207,"Instruments",18,6496114,2021
"Musical instruments",1892,"Other Musical Instruments",189208,"Instruments",18,107330,2021
"Musical instruments",1892,"Musical Instrument Parts",189209,"Instruments",18,898538,2021
"Weapons",1993,"Military Weapons",199301,"Weapons",19,1937764,2021
"Weapons",1993,"Handguns",199302,"Weapons",19,743870.9999999999,2021
"Weapons",1993,"Other Firearms",199303,"Weapons",19,6777334,2021
"Weapons",1993,"Spring, Air, and Gas Guns",199304,"Weapons",19,3359147,2021
"Weapons",1993,"Weapons Parts and Accessories",199305,"Weapons",19,3934513,2021
"Weapons",1993,"Explosive Ammunition",199306,"Weapons",19,237585125.00000003,2021
"Weapons",1993,"Bladed Weapons and Accessories",199307,"Weapons",19,160497,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Seats",209401,"Miscellaneous",20,140261889,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Medical Furniture",209402,"Miscellaneous",20,5846324,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Other Furniture",209403,"Miscellaneous",20,491504347,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Mattresses",209404,"Miscellaneous",20,41904451,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Light Fixtures",209405,"Miscellaneous",20,147882048,2021
"Furniture, bedding, lamps, & prefab buildings",2094,"Prefabricated Buildings",209406,"Miscellaneous",20,128630381,2021
"Toys, games, & sports",2095,"Other toys",209503,"Miscellaneous",20,137957892,2021
"Toys, games, & sports",2095,"Video and Card Games",209504,"Miscellaneous",20,38442456,2021
"Toys, games, & sports",2095,"Party Decorations",209505,"Miscellaneous",20,12138343,2021
"Toys, games, & sports",2095,"Sports Equipment",209506,"Miscellaneous",20,69290915,2021
"Toys, games, & sports",2095,"Fishing and Hunting Equipment",209507,"Miscellaneous",20,10077369,2021
"Toys, games, & sports",2095,"Fairground Amusements",209508,"Miscellaneous",20,9776576,2021
"Misc. manufactures",2096,"Worked Ivory and Bone",209601,"Miscellaneous",20,78194,2021
"Misc. manufactures",2096,"Vegetable and Mineral Carvings",209602,"Miscellaneous",20,5272394,2021
"Misc. manufactures",2096,"Brooms",209603,"Miscellaneous",20,45360233,2021
"Misc. manufactures",2096,"Hand Sifters",209604,"Miscellaneous",20,699672,2021
"Misc. manufactures",2096,"Travel Kits",209605,"Miscellaneous",20,1896016,2021
"Misc. manufactures",2096,"Buttons",209606,"Miscellaneous",20,3026291,2021
"Misc. manufactures",2096,"Zippers",209607,"Miscellaneous",20,4448372,2021
"Misc. manufactures",2096,"Pens",209608,"Miscellaneous",20,12832640,2021
"Misc. manufactures",2096,"Pencils and Crayons",209609,"Miscellaneous",20,4344259,2021
"Misc. manufactures",2096,"Chalkboards",209610,"Miscellaneous",20,1000212,2021
"Misc. manufactures",2096,"Rubber Stamps",209611,"Miscellaneous",20,319139,2021
"Misc. manufactures",2096,"Ink Ribbons",209612,"Miscellaneous",20,1508341,2021
"Misc. manufactures",2096,"Lighters",209613,"Miscellaneous",20,4823774,2021
"Misc. manufactures",2096,"Smoking Pipes",209614,"Miscellaneous",20,14769793,2021
"Misc. manufactures",2096,"Combs",209615,"Miscellaneous",20,5460548,2021
"Misc. manufactures",2096,"Scent Sprays",209616,"Miscellaneous",20,1026745,2021
"Misc. manufactures",2096,"Vacuum Flask",209617,"Miscellaneous",20,3065112,2021
"Misc. manufactures",2096,"Mannequins",209618,"Miscellaneous",20,912145,2021
"Misc. manufactures",2096,"Sanitary towels (pads)",209619,"Miscellaneous",20,296440361,2021
"Misc. manufactures",2096,"Monopods, bipods, tripods and similar articles",209620,"Miscellaneous",20,902920,2021
"Art & antiques",2197,"Paintings",219701,"Arts and Antiques",21,3639541,2021
"Art & antiques",2197,"Prints",219702,"Arts and Antiques",21,155410,2021
"Art & antiques",2197,"Sculptures",219703,"Arts and Antiques",21,2569084,2021
"Art & antiques",2197,"Revenue Stamps",219704,"Arts and Antiques",21,315654,2021
"Art & antiques",2197,"Collector's Items",219705,"Arts and Antiques",21,4340286,2021
"Art & antiques",2197,"Antiques",219706,"Arts and Antiques",21,15165407,2021
