"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Tin articles",1580,"Raw Tin",158001,"Metals",15,97919,2023
"Tin articles",1580,"Tin Bars",158003,"Metals",15,46155.00000000001,2023
"Tin articles",1580,"Other Tin Products",158007,"Metals",15,2731,2023
"Cermet articles",1581,"Tungsten",158101,"Metals",15,51893,2023
"Cermet articles",1581,"Molybdenum",158102,"Metals",15,14520,2023
"Cermet articles",1581,"Tantalum",158103,"Metals",15,23044.999999999996,2023
"Cermet articles",1581,"Magnesium",158104,"Metals",15,164570,2023
"Cermet articles",1581,"Cobalt",158105,"Metals",15,29418,2023
"Cermet articles",1581,"Titanium",158108,"Metals",15,6750658,2023
"Cermet articles",1581,"Antimony",158110,"Metals",15,195,2023
"Cermet articles",1581,"Manganese",158111,"Metals",15,63230,2023
"Cermet articles",1581,"Other Metals",158112,"Metals",15,6145168,2023
"Cermet articles",1581,"Cermets",158113,"Metals",15,216378.00000000003,2023
"Tools & cutlery",1582,"Garden Tools",158201,"Metals",15,843017,2023
"Tools & cutlery",1582,"Hand Saws",158202,"Metals",15,303767,2023
"Tools & cutlery",1582,"Hand Tools",158203,"Metals",15,1400122,2023
"Tools & cutlery",1582,"Wrenches",158204,"Metals",15,229817,2023
"Tools & cutlery",1582,"Other Hand Tools",158205,"Metals",15,3926703,2023
"Tools & cutlery",1582,"Tool Sets",158206,"Metals",15,178898,2023
"Tools & cutlery",1582,"Interchangeable Tool Parts",158207,"Metals",15,9778985,2023
"Tools & cutlery",1582,"Cutting Blades",158208,"Metals",15,898751,2023
"Tools & cutlery",1582,"Tool Plates",158209,"Metals",15,337218,2023
"Tools & cutlery",1582,"Cooking Hand Tools",158210,"Metals",15,2658252,2023
"Tools & cutlery",1582,"Knives",158211,"Metals",15,316867,2023
"Tools & cutlery",1582,"Razor Blades",158212,"Metals",15,642531,2023
"Tools & cutlery",1582,"Scissors",158213,"Metals",15,3124592,2023
"Tools & cutlery",1582,"Other Cutlery",158214,"Metals",15,4857823,2023
"Tools & cutlery",1582,"Cutlery Sets",158215,"Metals",15,168103,2023
"Miscellaneous metal products",1583,"Padlocks",158301,"Metals",15,12994177,2023
"Miscellaneous metal products",1583,"Metal Mountings",158302,"Metals",15,53301035,2023
"Miscellaneous metal products",1583,"Safes",158303,"Metals",15,3616358,2023
"Miscellaneous metal products",1583,"Filing Cabinets",158304,"Metals",15,25905,2023
"Miscellaneous metal products",1583,"Metal Office Supplies",158305,"Metals",15,575057,2023
"Miscellaneous metal products",1583,"Bells and Other Metal Ornaments",158306,"Metals",15,526757,2023
"Miscellaneous metal products",1583,"Flexible Metal Tubing",158307,"Metals",15,2783904,2023
"Miscellaneous metal products",1583,"Other Metal Fasteners",158308,"Metals",15,5671706,2023
"Miscellaneous metal products",1583,"Metal Stoppers",158309,"Metals",15,82184904,2023
"Miscellaneous metal products",1583,"Metal Signs",158310,"Metals",15,142101,2023
"Miscellaneous metal products",1583,"Coated Metal Soldering Products",158311,"Metals",15,7745676,2023
"Machinery, mechanical appliances, & parts",1684,"Nuclear Reactors",168401,"Machines",16,855757.9999999999,2023
"Machinery, mechanical appliances, & parts",1684,"Steam Boilers",168402,"Machines",16,409480,2023
"Machinery, mechanical appliances, & parts",1684,"Central Heating Boilers",168403,"Machines",16,10118204,2023
"Machinery, mechanical appliances, & parts",1684,"Boiler Plants",168404,"Machines",16,363284,2023
"Machinery, mechanical appliances, & parts",1684,"Water and Gas Generators",168405,"Machines",16,9156,2023
"Machinery, mechanical appliances, & parts",1684,"Steam Turbines",168406,"Machines",16,5557886,2023
"Machinery, mechanical appliances, & parts",1684,"Spark-Ignition Engines",168407,"Machines",16,1613821,2023
"Machinery, mechanical appliances, & parts",1684,"Combustion Engines",168408,"Machines",16,2827266,2023
"Machinery, mechanical appliances, & parts",1684,"Engine Parts",168409,"Machines",16,21759722,2023
"Machinery, mechanical appliances, & parts",1684,"Hydraulic Turbines",168410,"Machines",16,156506,2023
"Machinery, mechanical appliances, & parts",1684,"Gas Turbines",168411,"Machines",16,257235698,2023
"Machinery, mechanical appliances, & parts",1684,"Other Engines",168412,"Machines",16,20865938,2023
"Machinery, mechanical appliances, & parts",1684,"Liquid Pumps",168413,"Machines",16,60162458,2023
"Machinery, mechanical appliances, & parts",1684,"Air Pumps",168414,"Machines",16,80353884,2023
"Machinery, mechanical appliances, & parts",1684,"Air Conditioners",168415,"Machines",16,5609668,2023
"Machinery, mechanical appliances, & parts",1684,"Liquid Fuel Furnaces",168416,"Machines",16,660564,2023
"Machinery, mechanical appliances, & parts",1684,"Industrial Furnaces",168417,"Machines",16,2376031,2023
"Machinery, mechanical appliances, & parts",1684,"Refrigerators",168418,"Machines",16,47934401,2023
"Machinery, mechanical appliances, & parts",1684,"Other Heating Machinery",168419,"Machines",16,31737827,2023
"Machinery, mechanical appliances, & parts",1684,"Rolling Machines",168420,"Machines",16,748751,2023
"Machinery, mechanical appliances, & parts",1684,"Centrifuges",168421,"Machines",16,24468974,2023
"Machinery, mechanical appliances, & parts",1684,"Washing and Bottling Machines",168422,"Machines",16,19603139,2023
"Machinery, mechanical appliances, & parts",1684,"Scales",168423,"Machines",16,2879425,2023
"Machinery, mechanical appliances, & parts",1684,"Liquid Dispersing Machines",168424,"Machines",16,6413806,2023
"Machinery, mechanical appliances, & parts",1684,"Pulley Systems",168425,"Machines",16,1681221,2023
"Machinery, mechanical appliances, & parts",1684,"Cranes",168426,"Machines",16,3160228,2023
"Machinery, mechanical appliances, & parts",1684,"Fork-Lifts",168427,"Machines",16,2292019,2023
"Machinery, mechanical appliances, & parts",1684,"Lifting Machinery",168428,"Machines",16,21150570,2023
"Machinery, mechanical appliances, & parts",1684,"Large Construction Vehicles",168429,"Machines",16,7954377,2023
"Machinery, mechanical appliances, & parts",1684,"Other Construction Vehicles",168430,"Machines",16,2968820,2023
"Machinery, mechanical appliances, & parts",1684,"Excavation Machinery",168431,"Machines",16,19878139,2023
"Machinery, mechanical appliances, & parts",1684,"Soil Preparation Machinery",168432,"Machines",16,29767884,2023
"Machinery, mechanical appliances, & parts",1684,"Harvesting Machinery",168433,"Machines",16,16883678,2023
"Machinery, mechanical appliances, & parts",1684,"Dairy Machinery",168434,"Machines",16,559898,2023
"Machinery, mechanical appliances, & parts",1684,"Fruit Pressing Machinery",168435,"Machines",16,140767,2023
"Machinery, mechanical appliances, & parts",1684,"Other Agricultural Machinery",168436,"Machines",16,8103320,2023
"Machinery, mechanical appliances, & parts",1684,"Mill Machinery",168437,"Machines",16,11234794,2023
"Machinery, mechanical appliances, & parts",1684,"Industrial Food Preperation Machinery",168438,"Machines",16,12052528,2023
"Machinery, mechanical appliances, & parts",1684,"Papermaking Machines",168439,"Machines",16,1318261,2023
"Machinery, mechanical appliances, & parts",1684,"Book-binding Machines",168440,"Machines",16,80046,2023
"Machinery, mechanical appliances, & parts",1684,"Other Paper Machinery",168441,"Machines",16,842539,2023
"Machinery, mechanical appliances, & parts",1684,"Print Production Machinery",168442,"Machines",16,459053,2023
"Machinery, mechanical appliances, & parts",1684,"Industrial Printers",168443,"Machines",16,16967411,2023
"Machinery, mechanical appliances, & parts",1684,"Textile Fiber Machinery",168445,"Machines",16,40144,2023
"Machinery, mechanical appliances, & parts",1684,"Looms",168446,"Machines",16,149730,2023
"Machinery, mechanical appliances, & parts",1684,"Knitting Machines",168447,"Machines",16,303315,2023
"Machinery, mechanical appliances, & parts",1684,"Knitting Machine Accessories",168448,"Machines",16,101645,2023
"Machinery, mechanical appliances, & parts",1684,"Felt Machinery",168449,"Machines",16,10379,2023
"Machinery, mechanical appliances, & parts",1684,"Household Washing Machines",168450,"Machines",16,45837710,2023
"Machinery, mechanical appliances, & parts",1684,"Textile Processing Machines",168451,"Machines",16,1309267,2023
"Machinery, mechanical appliances, & parts",1684,"Sewing Machines",168452,"Machines",16,1214866,2023
"Machinery, mechanical appliances, & parts",1684,"Leather Machinery",168453,"Machines",16,124448,2023
"Machinery, mechanical appliances, & parts",1684,"Casting Machines",168454,"Machines",16,1101001,2023
"Machinery, mechanical appliances, & parts",1684,"Metal-Rolling Mills",168455,"Machines",16,5799377,2023
"Machinery, mechanical appliances, & parts",1684,"Non-Mechanical Removal Machinery",168456,"Machines",16,1191421,2023
"Machinery, mechanical appliances, & parts",1684,"Metalworking Transfer Machines",168457,"Machines",16,992108,2023
"Machinery, mechanical appliances, & parts",1684,"Metal Lathes",168458,"Machines",16,1016286,2023
"Machinery, mechanical appliances, & parts",1684,"Drilling Machines",168459,"Machines",16,799970,2023
"Machinery, mechanical appliances, & parts",1684,"Metal Finishing Machines",168460,"Machines",16,403034,2023
"Machinery, mechanical appliances, & parts",1684,"Metalworking Machines",168461,"Machines",16,359248,2023
"Machinery, mechanical appliances, & parts",1684,"Forging Machines",168462,"Machines",16,12316088,2023
"Machinery, mechanical appliances, & parts",1684,"Other Non-Metal Removal Machinery",168463,"Machines",16,2988430,2023
"Machinery, mechanical appliances, & parts",1684,"Stone Working Machines",168464,"Machines",16,556704,2023
"Machinery, mechanical appliances, & parts",1684,"Woodworking machines",168465,"Machines",16,3076511,2023
"Machinery, mechanical appliances, & parts",1684,"Metalworking Machine Parts",168466,"Machines",16,3941488,2023
"Machinery, mechanical appliances, & parts",1684,"Motor-working Tools",168467,"Machines",16,2405522,2023
"Machinery, mechanical appliances, & parts",1684,"Soldering and Welding Machinery",168468,"Machines",16,203469,2023
"Machinery, mechanical appliances, & parts",1684,"Calculators",168470,"Machines",16,350224,2023
"Machinery, mechanical appliances, & parts",1684,"Computers",168471,"Machines",16,17603723,2023
"Machinery, mechanical appliances, & parts",1684,"Other Office Machines",168472,"Machines",16,2059032,2023
"Machinery, mechanical appliances, & parts",1684,"Office Machine Parts",168473,"Machines",16,5461855,2023
"Machinery, mechanical appliances, & parts",1684,"Stone Processing Machines",168474,"Machines",16,33741969,2023
"Machinery, mechanical appliances, & parts",1684,"Glass Working Machines",168475,"Machines",16,810482,2023
"Machinery, mechanical appliances, & parts",1684,"Vending Machines",168476,"Machines",16,1457499,2023
"Machinery, mechanical appliances, & parts",1684,"Rubberworking Machinery",168477,"Machines",16,9589339,2023
"Machinery, mechanical appliances, & parts",1684,"Tobacco Processing Machines",168478,"Machines",16,3682360.0000000005,2023
"Machinery, mechanical appliances, & parts",1684,"Machinery Having Individual Functions",168479,"Machines",16,44869328,2023
"Machinery, mechanical appliances, & parts",1684,"Metal Molds",168480,"Machines",16,7983456,2023
"Machinery, mechanical appliances, & parts",1684,"Valves",168481,"Machines",16,26513174,2023
"Machinery, mechanical appliances, & parts",1684,"Ball Bearings",168482,"Machines",16,42389169,2023
"Machinery, mechanical appliances, & parts",1684,"Transmissions",168483,"Machines",16,21735474,2023
"Machinery, mechanical appliances, & parts",1684,"Gaskets",168484,"Machines",16,2073302,2023
"Machinery, mechanical appliances, & parts",1684,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",168486,"Machines",16,597255,2023
"Machinery, mechanical appliances, & parts",1684,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",168487,"Machines",16,356421,2023
"Electrical machinery and electronics",1685,"Electric Motors",168501,"Machines",16,16251284,2023
"Electrical machinery and electronics",1685,"Electric Generating Sets",168502,"Machines",16,23531771,2023
"Electrical machinery and electronics",1685,"Electric Motor Parts",168503,"Machines",16,53257467,2023
"Electrical machinery and electronics",1685,"Electrical Transformers",168504,"Machines",16,48717302,2023
"Electrical machinery and electronics",1685,"Electromagnets",168505,"Machines",16,1265671,2023
"Electrical machinery and electronics",1685,"Batteries",168506,"Machines",16,743821,2023
"Electrical machinery and electronics",1685,"Electric Batteries",168507,"Machines",16,34488288,2023
"Electrical machinery and electronics",1685,"Vacuum Cleaners",168508,"Machines",16,3662673,2023
"Electrical machinery and electronics",1685,"Other Domestic Electric Housewares",168509,"Machines",16,2195816,2023
"Electrical machinery and electronics",1685,"Hair Trimmers",168510,"Machines",16,276354,2023
"Electrical machinery and electronics",1685,"Electrical Ignitions",168511,"Machines",16,18537004,2023
"Electrical machinery and electronics",1685,"Electrical Lighting and Signalling Equipment",168512,"Machines",16,2860066,2023
"Electrical machinery and electronics",1685,"Portable Lighting",168513,"Machines",16,220428,2023
"Electrical machinery and electronics",1685,"Electric Furnaces",168514,"Machines",16,2988185,2023
"Electrical machinery and electronics",1685,"Electric Soldering Equipment",168515,"Machines",16,9096224,2023
"Electrical machinery and electronics",1685,"Electric Heaters",168516,"Machines",16,383009531,2023
"Electrical machinery and electronics",1685,"Telephones",168517,"Machines",16,88729291,2023
"Electrical machinery and electronics",1685,"Microphones and Headphones",168518,"Machines",16,15597666,2023
"Electrical machinery and electronics",1685,"Sound Recording Equipment",168519,"Machines",16,220088,2023
"Electrical machinery and electronics",1685,"Video Recording Equipment",168521,"Machines",16,943587,2023
"Electrical machinery and electronics",1685,"Audio and Video Recording Accessories",168522,"Machines",16,101187,2023
"Electrical machinery and electronics",1685,"Blank Audio Media",168523,"Machines",16,16573289,2023
"Electrical machinery and electronics",1685,"Broadcasting Equipment",168525,"Machines",16,7629116,2023
"Electrical machinery and electronics",1685,"Navigation Equipment",168526,"Machines",16,8750050,2023
"Electrical machinery and electronics",1685,"Radio Receivers",168527,"Machines",16,678938,2023
"Electrical machinery and electronics",1685,"Video Displays",168528,"Machines",16,13057981,2023
"Electrical machinery and electronics",1685,"Broadcasting Accessories",168529,"Machines",16,7179415,2023
"Electrical machinery and electronics",1685,"Traffic Signals",168530,"Machines",16,2573961,2023
"Electrical machinery and electronics",1685,"Audio Alarms",168531,"Machines",16,68135083,2023
"Electrical machinery and electronics",1685,"Electrical Capacitors",168532,"Machines",16,2346209,2023
"Electrical machinery and electronics",1685,"Electrical Resistors",168533,"Machines",16,1569941,2023
"Electrical machinery and electronics",1685,"Printed Circuit Boards",168534,"Machines",16,4664354,2023
"Electrical machinery and electronics",1685,"High-voltage Protection Equipment",168535,"Machines",16,3407932,2023
"Electrical machinery and electronics",1685,"Low-voltage Protection Equipment",168536,"Machines",16,61080254,2023
"Electrical machinery and electronics",1685,"Electrical Control Boards",168537,"Machines",16,76125253,2023
"Electrical machinery and electronics",1685,"Electrical Power Accessories",168538,"Machines",16,11366365,2023
"Electrical machinery and electronics",1685,"Electric Filament",168539,"Machines",16,3054526,2023
"Electrical machinery and electronics",1685,"Cathode Tubes",168540,"Machines",16,536922,2023
"Electrical machinery and electronics",1685,"Semiconductor Devices",168541,"Machines",16,8448932,2023
"Electrical machinery and electronics",1685,"Integrated Circuits",168542,"Machines",16,15561399,2023
"Electrical machinery and electronics",1685,"Other Electrical Machinery",168543,"Machines",16,4888149,2023
"Electrical machinery and electronics",1685,"Insulated Wire",168544,"Machines",16,829388307,2023
"Electrical machinery and electronics",1685,"Carbon-based Electronics",168545,"Machines",16,25180182,2023
"Electrical machinery and electronics",1685,"Electrical Insulators",168546,"Machines",16,2344976,2023
"Electrical machinery and electronics",1685,"Metal Insulating Fittings",168547,"Machines",16,10795946,2023
"Electrical machinery and electronics",1685,"Electrical Parts",168548,"Machines",16,249904,2023
"Railway and trams",1786,"Electric Locomotives",178601,"Transportation",17,110140,2023
"Railway and trams",1786,"Other Locomotives",178602,"Transportation",17,6728937,2023
"Railway and trams",1786,"Self-Propelled Rail Transport",178603,"Transportation",17,6145,2023
"Railway and trams",1786,"Railway Maintenance Vehicles",178604,"Transportation",17,56581,2023
"Railway and trams",1786,"Railway Passenger Cars",178605,"Transportation",17,98622.00000000001,2023
"Railway and trams",1786,"Railway Freight Cars",178606,"Transportation",17,5913666,2023
"Railway and trams",1786,"Locomotive Parts",178607,"Transportation",17,169818907,2023
"Railway and trams",1786,"Railway Track Fixtures",178608,"Transportation",17,7469698,2023
"Railway and trams",1786,"Railway Cargo Containers",178609,"Transportation",17,14313047,2023
"Cars, tractors, trucks & parts thereof.",1787,"Tractors",178701,"Transportation",17,5789708,2023
"Cars, tractors, trucks & parts thereof.",1787,"Buses",178702,"Transportation",17,851925,2023
"Cars, tractors, trucks & parts thereof.",1787,"Cars",178703,"Transportation",17,109535961,2023
"Cars, tractors, trucks & parts thereof.",1787,"Delivery Trucks",178704,"Transportation",17,5223256,2023
"Cars, tractors, trucks & parts thereof.",1787,"Special purpose motor vehicles",178705,"Transportation",17,2459837,2023
"Cars, tractors, trucks & parts thereof.",1787,"Motor vehicle (8701 to 8705) chassis fitted with engine",178706,"Transportation",17,11877,2023
"Cars, tractors, trucks & parts thereof.",1787,"Vehicle Bodies (including cabs) for the motor vehicles (8701 to 8705)",178707,"Transportation",17,216330,2023
"Cars, tractors, trucks & parts thereof.",1787,"Motor Vehicles; parts & accessories",178708,"Transportation",17,44132856,2023
"Cars, tractors, trucks & parts thereof.",1787,"Work Trucks",178709,"Transportation",17,46135,2023
"Cars, tractors, trucks & parts thereof.",1787,"Tanks and Armored vehicles",178710,"Transportation",17,1016842.0000000001,2023
"Cars, tractors, trucks & parts thereof.",1787,"Motorcycles and cycles",178711,"Transportation",17,638412,2023
"Cars, tractors, trucks & parts thereof.",1787,"Bicycles, delivery tricycles, other cycles",178712,"Transportation",17,664978,2023
"Cars, tractors, trucks & parts thereof.",1787,"Wheelchairs",178713,"Transportation",17,16699,2023
"Cars, tractors, trucks & parts thereof.",1787,"Bi-Wheel Vehicle Parts",178714,"Transportation",17,1012675,2023
"Cars, tractors, trucks & parts thereof.",1787,"Baby Carriages",178715,"Transportation",17,2202444,2023
"Cars, tractors, trucks & parts thereof.",1787,"Trailers and semi-trailers, not mechanically propelled vehicles",178716,"Transportation",17,22428594,2023
"Aircraft and Spacecraft",1788,"Non-powered Aircraft",178801,"Transportation",17,17573,2023
"Aircraft and Spacecraft",1788,"Planes, Helicopters, and/or Spacecraft",178802,"Transportation",17,11513560,2023
"Aircraft and Spacecraft",1788,"Aircraft parts (gliders, balloons, and powered aircraft)",178803,"Transportation",17,17670188,2023
"Aircraft and Spacecraft",1788,"Parachutes",178804,"Transportation",17,394604,2023
"Aircraft and Spacecraft",1788,"Aircraft Launch Gear",178805,"Transportation",17,14926,2023
"Ships, boats, & floating structures",1789,"Passenger and Cargo Ships",178901,"Transportation",17,4852963,2023
"Ships, boats, & floating structures",1789,"Fishing Ships",178902,"Transportation",17,260,2023
"Ships, boats, & floating structures",1789,"Recreational Boats",178903,"Transportation",17,33206509,2023
"Ships, boats, & floating structures",1789,"Special Purpose Ships",178905,"Transportation",17,1437018,2023
"Ships, boats, & floating structures",1789,"Other Sea Vessels",178906,"Transportation",17,240317,2023
"Ships, boats, & floating structures",1789,"Other Floating Structures",178907,"Transportation",17,1101938,2023
"Ships, boats, & floating structures",1789,"Scrap Vessels",178908,"Transportation",17,6423521,2023
"Optical, photo, & film equipment; medical instruments",1890,"Optical Fibers and optical fibre bundles",189001,"Instruments",18,2277686,2023
"Optical, photo, & film equipment; medical instruments",1890,"Mirrors and Lenses",189002,"Instruments",18,1400566,2023
"Optical, photo, & film equipment; medical instruments",1890,"Eyewear Frames",189003,"Instruments",18,13416,2023
"Optical, photo, & film equipment; medical instruments",1890,"Eyewear",189004,"Instruments",18,511239,2023
"Optical, photo, & film equipment; medical instruments",1890,"Binoculars and Telescopes",189005,"Instruments",18,4216627,2023
"Optical, photo, & film equipment; medical instruments",1890,"Cameras",189006,"Instruments",18,191706,2023
"Optical, photo, & film equipment; medical instruments",1890,"Video Cameras",189007,"Instruments",18,371481,2023
"Optical, photo, & film equipment; medical instruments",1890,"Image Projectors",189008,"Instruments",18,1865403,2023
"Optical, photo, & film equipment; medical instruments",1890,"Photo Lab Equipment",189010,"Instruments",18,414487,2023
"Optical, photo, & film equipment; medical instruments",1890,"Microscopes",189011,"Instruments",18,687646,2023
"Optical, photo, & film equipment; medical instruments",1890,"Non-optical Microscopes",189012,"Instruments",18,15713,2023
"Optical, photo, & film equipment; medical instruments",1890,"LCDs",189013,"Instruments",18,4639695,2023
"Optical, photo, & film equipment; medical instruments",1890,"Compasses",189014,"Instruments",18,3085981,2023
"Optical, photo, & film equipment; medical instruments",1890,"Surveying Equipment",189015,"Instruments",18,2534087,2023
"Optical, photo, & film equipment; medical instruments",1890,"Balances",189016,"Instruments",18,13159,2023
"Optical, photo, & film equipment; medical instruments",1890,"Drafting Tools",189017,"Instruments",18,1561055,2023
"Optical, photo, & film equipment; medical instruments",1890,"Medical Instruments",189018,"Instruments",18,9153124,2023
"Optical, photo, & film equipment; medical instruments",1890,"Therapeutic Appliances",189019,"Instruments",18,5498935,2023
"Optical, photo, & film equipment; medical instruments",1890,"Breathing Appliances",189020,"Instruments",18,609928,2023
"Optical, photo, & film equipment; medical instruments",1890,"Orthopedic Appliances",189021,"Instruments",18,3500190,2023
"Optical, photo, & film equipment; medical instruments",1890,"X-Ray Equipment",189022,"Instruments",18,7552395,2023
"Optical, photo, & film equipment; medical instruments",1890,"Instructional Models",189023,"Instruments",18,1323951,2023
"Optical, photo, & film equipment; medical instruments",1890,"Tensile Testing Machines",189024,"Instruments",18,1262216,2023
"Optical, photo, & film equipment; medical instruments",1890,"Hydrometers",189025,"Instruments",18,2668453,2023
"Optical, photo, & film equipment; medical instruments",1890,"Gas and Liquid Flow Measuring Instruments",189026,"Instruments",18,6203774,2023
"Optical, photo, & film equipment; medical instruments",1890,"Chemical Analysis Instruments",189027,"Instruments",18,5607725,2023
"Optical, photo, & film equipment; medical instruments",1890,"Utility Meters",189028,"Instruments",18,4286776,2023
"Optical, photo, & film equipment; medical instruments",1890,"Revolution Counters",189029,"Instruments",18,654017,2023
"Optical, photo, & film equipment; medical instruments",1890,"Oscilloscopes",189030,"Instruments",18,13593962,2023
"Optical, photo, & film equipment; medical instruments",1890,"Other Measuring Instruments",189031,"Instruments",18,18051592,2023
"Optical, photo, & film equipment; medical instruments",1890,"Thermostats",189032,"Instruments",18,10450127,2023
"Optical, photo, & film equipment; medical instruments",1890,"Opto-Electric Instrument Parts",189033,"Instruments",18,2346675,2023
"Clocks, watches, & parts",1891,"Precious Metal Watches",189101,"Instruments",18,189930,2023
"Clocks, watches, & parts",1891,"Base Metal Watches",189102,"Instruments",18,359443,2023
"Clocks, watches, & parts",1891,"Clocks with Watch Movements",189103,"Instruments",18,17391,2023
"Clocks, watches, & parts",1891,"Dashboard Clocks",189104,"Instruments",18,2425,2023
"Clocks, watches, & parts",1891,"Other Clocks",189105,"Instruments",18,153236,2023
"Clocks, watches, & parts",1891,"Time Recording Instruments",189106,"Instruments",18,270293,2023
"Clocks, watches, & parts",1891,"Time Switches",189107,"Instruments",18,158379,2023
"Clocks, watches, & parts",1891,"Watch Movements",189108,"Instruments",18,1670,2023
"Clocks, watches, & parts",1891,"Clock Movements",189109,"Instruments",18,277,2023
"Clocks, watches, & parts",1891,"Incomplete Movement Sets",189110,"Instruments",18,2940,2023
"Clocks, watches, & parts",1891,"Watch Cases and Parts",189111,"Instruments",18,33471,2023
"Clocks, watches, & parts",1891,"Clock Cases and Parts",189112,"Instruments",18,455,2023
"Clocks, watches, & parts",1891,"Watch Straps",189113,"Instruments",18,20742,2023
"Clocks, watches, & parts",1891,"Other Clocks and Watches",189114,"Instruments",18,84641,2023
"Musical instruments",1892,"Pianos",189201,"Instruments",18,11535,2023
"Musical instruments",1892,"String Instruments",189202,"Instruments",18,51251,2023
"Musical instruments",1892,"Wind Instruments",189205,"Instruments",18,767261,2023
"Musical instruments",1892,"Percussion",189206,"Instruments",18,49452,2023
"Musical instruments",1892,"Electric Musical Instruments",189207,"Instruments",18,92258,2023
"Musical instruments",1892,"Other Musical Instruments",189208,"Instruments",18,12237,2023
"Musical instruments",1892,"Musical Instrument Parts",189209,"Instruments",18,123475,2023
"Weapons",1993,"Handguns",199302,"Weapons",19,188984,2023
"Weapons",1993,"Other Firearms",199303,"Weapons",19,242975,2023
"Weapons",1993,"Spring, Air, and Gas Guns",199304,"Weapons",19,1696287,2023
"Weapons",1993,"Weapons Parts and Accessories",199305,"Weapons",19,1622878,2023
"Weapons",1993,"Explosive Ammunition",199306,"Weapons",19,3824372,2023
"Weapons",1993,"Bladed Weapons and Accessories",199307,"Weapons",19,78525,2023
"Furniture, bedding, lamps, & prefab buildings",2094,"Seats",209401,"Miscellaneous",20,229113193,2023
"Furniture, bedding, lamps, & prefab buildings",2094,"Medical Furniture",209402,"Miscellaneous",20,327732,2023
"Furniture, bedding, lamps, & prefab buildings",2094,"Other Furniture",209403,"Miscellaneous",20,412624048,2023
"Furniture, bedding, lamps, & prefab buildings",2094,"Mattresses",209404,"Miscellaneous",20,38046924,2023
"Furniture, bedding, lamps, & prefab buildings",2094,"Light Fixtures",209405,"Miscellaneous",20,79862666,2023
"Furniture, bedding, lamps, & prefab buildings",2094,"Prefabricated Buildings",209406,"Miscellaneous",20,30082520,2023
"Toys, games, & sports",2095,"Other toys",209503,"Miscellaneous",20,24155750,2023
"Toys, games, & sports",2095,"Video and Card Games",209504,"Miscellaneous",20,7945604,2023
"Toys, games, & sports",2095,"Party Decorations",209505,"Miscellaneous",20,10755171,2023
"Toys, games, & sports",2095,"Sports Equipment",209506,"Miscellaneous",20,112740195,2023
"Toys, games, & sports",2095,"Fishing and Hunting Equipment",209507,"Miscellaneous",20,2059785,2023
"Toys, games, & sports",2095,"Fairground Amusements",209508,"Miscellaneous",20,1101801,2023
"Misc. manufactures",2096,"Worked Ivory and Bone",209601,"Miscellaneous",20,118939.00000000001,2023
"Misc. manufactures",2096,"Vegetable and Mineral Carvings",209602,"Miscellaneous",20,281366,2023
"Misc. manufactures",2096,"Brooms",209603,"Miscellaneous",20,3303061,2023
"Misc. manufactures",2096,"Hand Sifters",209604,"Miscellaneous",20,44283,2023
"Misc. manufactures",2096,"Travel Kits",209605,"Miscellaneous",20,6790,2023
"Misc. manufactures",2096,"Buttons",209606,"Miscellaneous",20,61516,2023
"Misc. manufactures",2096,"Zippers",209607,"Miscellaneous",20,325239,2023
"Misc. manufactures",2096,"Pens",209608,"Miscellaneous",20,734540,2023
"Misc. manufactures",2096,"Pencils and Crayons",209609,"Miscellaneous",20,140444,2023
"Misc. manufactures",2096,"Chalkboards",209610,"Miscellaneous",20,71023,2023
"Misc. manufactures",2096,"Rubber Stamps",209611,"Miscellaneous",20,17396,2023
"Misc. manufactures",2096,"Ink Ribbons",209612,"Miscellaneous",20,84019,2023
"Misc. manufactures",2096,"Lighters",209613,"Miscellaneous",20,87507,2023
"Misc. manufactures",2096,"Smoking Pipes",209614,"Miscellaneous",20,579947,2023
"Misc. manufactures",2096,"Combs",209615,"Miscellaneous",20,216276,2023
"Misc. manufactures",2096,"Scent Sprays",209616,"Miscellaneous",20,204996,2023
"Misc. manufactures",2096,"Vacuum Flask",209617,"Miscellaneous",20,123060,2023
"Misc. manufactures",2096,"Mannequins",209618,"Miscellaneous",20,27900,2023
"Misc. manufactures",2096,"Sanitary towels (pads)",209619,"Miscellaneous",20,44572462,2023
"Misc. manufactures",2096,"Monopods, bipods, tripods and similar articles",209620,"Miscellaneous",20,361537,2023
"Art & antiques",2197,"Paintings",219701,"Arts and Antiques",21,1216262,2023
"Art & antiques",2197,"Prints",219702,"Arts and Antiques",21,34428,2023
"Art & antiques",2197,"Sculptures",219703,"Arts and Antiques",21,440856,2023
"Art & antiques",2197,"Revenue Stamps",219704,"Arts and Antiques",21,49027,2023
"Art & antiques",2197,"Collector's Items",219705,"Arts and Antiques",21,2701186,2023
"Art & antiques",2197,"Antiques",219706,"Arts and Antiques",21,99902,2023
