REPORTER_LAB,PARTNER_LAB,PRODUCT_LAB,FLOW_LAB,STAT_PROCEDURE_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Hungary","Russian Federation (Russia)","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",61352
"Hungary","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",25149664
"Hungary","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4285574913
"Hungary","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",77604
"Hungary","Ukraine","Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",602148593
"Hungary","Ukraine","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",15768
"Hungary","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",6039526
"Hungary","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",23769380
"Hungary","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",35608611
"Hungary","Ukraine","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1871702
"Hungary","Ukraine","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",85864263
"Hungary","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1960361203
"Ireland (Eire)","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",230519395
"Ireland (Eire)","Russian Federation (Russia)","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",134825835
"Ireland (Eire)","Russian Federation (Russia)","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",218668
"Ireland (Eire)","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2959
"Ireland (Eire)","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",8498220
"Ireland (Eire)","Russian Federation (Russia)","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",305
"Ireland (Eire)","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",580421698
"Ireland (Eire)","Ukraine","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5444
"Ireland (Eire)","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",36846107
"Ireland (Eire)","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",18345
"Ireland (Eire)","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",11104763
"Ireland (Eire)","Ukraine","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",987
"Ireland (Eire)","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",65823251
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2230115543
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1291527881
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",10157761194
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",674983833
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",80686043
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",12077135
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1337303119
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3276
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5026677
"Italy (incl. San Marino 'SM' -> 1993)","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",18645326206
"Italy (incl. San Marino 'SM' -> 1993)","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",28261
"Italy (incl. San Marino 'SM' -> 1993)","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",210764225
"Italy (incl. San Marino 'SM' -> 1993)","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",62640916
"Italy (incl. San Marino 'SM' -> 1993)","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1965258589
"Italy (incl. San Marino 'SM' -> 1993)","Ukraine","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",287698019
"Italy (incl. San Marino 'SM' -> 1993)","Ukraine","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",77956505
"Italy (incl. San Marino 'SM' -> 1993)","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3288307366
"Lithuania","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2318174829
"Lithuania","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",255383320
"Lithuania","Russian Federation (Russia)","Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",309881958
"Lithuania","Russian Federation (Russia)","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",20094785
"Lithuania","Russian Federation (Russia)","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",13238932
"Lithuania","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1826335
"Lithuania","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",249402955
"Lithuania","Russian Federation (Russia)","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",73486061
"Lithuania","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",13183
"Lithuania","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4513639739
"Lithuania","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",591042
"Lithuania","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",8535171
"Lithuania","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2986444
"Lithuania","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",54562447
"Lithuania","Ukraine","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",30570186
"Lithuania","Ukraine","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",3090141
"Lithuania","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",444864002
"Luxembourg","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2155
"Luxembourg","Russian Federation (Russia)","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",8
"Luxembourg","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",875
"Luxembourg","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",133101
"Luxembourg","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",858
"Luxembourg","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",16318934
"Luxembourg","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",6851752
"Luxembourg","Ukraine","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4
"Luxembourg","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",12999686
"Latvia","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",94104616
"Latvia","Russian Federation (Russia)","Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",623848589
"Latvia","Russian Federation (Russia)","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",998614
"Latvia","Russian Federation (Russia)","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",27857036
"Latvia","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5436881
"Latvia","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",459013302
"Latvia","Russian Federation (Russia)","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",41895193
"Latvia","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",76862
"Latvia","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1982452852
"Latvia","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",225578
"Latvia","Ukraine","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",81
"Latvia","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1963529
"Latvia","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2693401
"Latvia","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",40650340
"Latvia","Ukraine","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4261348
"Latvia","Ukraine","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",584768
"Latvia","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",227107075
"Malta","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",356439
"Malta","Russian Federation (Russia)","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",744811
"Malta","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",60
"Malta","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2379
"Malta","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5878821
"Malta","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",41190
"Malta","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",708
"Malta","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",177
"Malta","Ukraine","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1335138
"Malta","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5713001
"Netherlands","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",13820733751
"Netherlands","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2347207712
"Netherlands","Russian Federation (Russia)","Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1409799285
"Netherlands","Russian Federation (Russia)","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1496604746
"Netherlands","Russian Federation (Russia)","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4529723
"Netherlands","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",23385738
"Netherlands","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",594010197
"Netherlands","Russian Federation (Russia)","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",22738498
"Netherlands","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",264445426
"Netherlands","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",26504461314
"Netherlands","Ukraine","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1
"Netherlands","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1012
"Netherlands","Ukraine","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1354
"Netherlands","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",548395294
"Netherlands","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",430442513
"Netherlands","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",173327585
"Netherlands","Ukraine","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",693935114
"Netherlands","Ukraine","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",230049387
"Netherlands","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",2449941420
"Poland","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals, crude","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",5556746406
"Poland","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1942685336
"Poland","Russian Federation (Russia)","Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",631013298
"Poland","Russian Federation (Russia)","Coal; briquettes, ovoids and similar solid fuels manufactured from coal","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",657382606
"Poland","Russian Federation (Russia)","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4901408
"Poland","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",37187524
"Poland","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",980549016
"Poland","Russian Federation (Russia)","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",26591046
"Poland","Russian Federation (Russia)","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",41727910
"Poland","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",16709267871
"Poland","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1683
"Poland","Ukraine","Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",0
"Poland","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",14682282
"Poland","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",57884095
"Poland","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1224038358
"Poland","Ukraine","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",370838661
"Poland","Ukraine","ORES, SLAG AND ASH","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",492945355
"Poland","Ukraine","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4182581180
"Portugal","Russian Federation (Russia)","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",347767783
"Portugal","Russian Federation (Russia)","Petroleum gas and other gaseous hydrocarbons","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",237532575
"Portugal","Russian Federation (Russia)","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",4104285
"Portugal","Russian Federation (Russia)","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",63072
"Portugal","Russian Federation (Russia)","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",107997146
"Portugal","Russian Federation (Russia)","ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",138092
"Portugal","Russian Federation (Russia)","Total","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",1067874334
"Portugal","Ukraine","Petroleum oils and oils obtained from bituminous minerals (excl. crude); preparations containing >= 70% by weight of petroleum oils or of oils obtained from bituminous minerals, these oils being the basic constituents of the preparations, n.e.s.; waste oils containing mainly petroleum or bituminous minerals","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",33668
"Portugal","Ukraine","CEREALS","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",152050079
"Portugal","Ukraine","OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",26166266
"Portugal","Ukraine","IRON AND STEEL","IMPORT","Total","Jan.-Dec. 2021","VALUE_IN_EUR",52874346
